from_dish,to_dish,meal_role,E_reduction_pct,H_change,cal_from,cal_to,protein_from,protein_to
bacalhau,nasi_lemak,Full Main,37.35052702742648,-1.2744,457.3,595.9,41.510000000000005,24.1
escovitch_fish,pozole,Full Main,37.348753317098335,-1.7911000000000001,526.5999999999999,405.4,41.11,37.2
bossam,dumplings,Full Main,37.345070970570134,3.048,631.9,599.2,69.2,36.57
stroganoff,schnitzel,Heavy Main,37.34058945797752,1.9486999999999997,1126.25,1032.8,63.17499999999999,63.080000000000005
sfeeha,pupusa,Full Main,37.30971708449967,-0.7756999999999996,605.3,463.50000000000006,30.01,31.21
katsu,pad_thai,Heavy Main,37.307409275209956,-1.5164,996.9,996.05,58.27,37.61500000000001
eggplant_parm,waffle,Full Main,37.28916979612492,-1.3841,607.5,625.15,23.82,17.78
katsu,pad_see_ew,Heavy Main,37.28341041467151,-0.7393000000000001,996.9,937.45,58.27,37.475
souvlaki,wonton_noodle,Heavy Main,37.27528439682276,-0.10549999999999926,705.0999999999999,704.6000000000001,55.07,40.14
pide,souvlaki,Heavy Main,37.26930367376147,3.6114999999999995,717.1,705.0999999999999,41.0,55.07
jokbal,halloumi,Full Main,37.26888213910428,3.825100000000001,624.4000000000001,692.9,69.455,37.5
mofongo,tortilla_espanola,Full Main,37.268491090643394,-4.7238999999999995,514.9,578.2,19.22,17.040000000000003
focaccia,penne_arrabbiata,Full Main,37.25533512507483,3.7973,613.6,636.49,12.0,18.236
sfeeha,clam_chowder,Full Main,37.253108678090015,-0.3552999999999997,605.3,595.75,30.01,28.985000000000003
fattoush,coleslaw,Light Main,37.24678077255179,-6.004,219.0,279.05,3.56,2.61
sweet_and_sour,char_kway_teow,Heavy Main,37.23880651015835,2.7997000000000005,982.3,1044.95,48.7,28.885
manakish,dal,Full Main,37.23659873582107,0.5711000000000004,617.5,486.74,17.5,27.102
kare_kare,pastelitos,Heavy Main,37.235734516501175,1.9749999999999996,772.35,782.2,52.84,29.38
tagine,karaage,Heavy Main,37.23242433481343,0.25919999999999943,868.05,812.2,55.904,52.00500000000001
chile_relleno,lobster_roll,Full Main,37.226434379275965,1.2842000000000002,594.3,556.75,23.89,42.03999999999999
kebab,nachos,Heavy Main,37.20470979713291,0.9384000000000006,712.8499999999999,709.6999999999999,52.034,33.135000000000005
coq_au_vin,souvlaki,Heavy Main,37.20137935006524,0.2270000000000003,722.8000000000001,705.0999999999999,73.165,55.07
mac_and_cheese,galette,Heavy Main,37.19692102206595,-0.8899999999999997,934.2,704.25,37.48,26.435
clam_chowder,edamame,Full Main,37.19395399017992,0.0,595.75,669.0,28.985000000000003,54.75
kare_kare,falafel,Heavy Main,37.189529868665986,0.0248999999999997,772.35,1011.7,52.84,34.95899999999999
falafel,mafe,Heavy Main,37.186199471746896,0.7350000000000003,1011.7,802.3000000000001,34.95899999999999,53.45
pizza,jjajangmyeon,Heavy Main,37.179755177258826,1.7774999999999999,996.0,1011.0,38.18000000000001,49.68
beef_bourguignon,chili,Heavy Main,37.17211388811882,-6.1959,843.3499999999998,732.6,66.185,59.77
duck_confit,paneer_butter,Heavy Main,37.16221252220336,1.1942000000000004,849.95,983.85,48.32,39.690000000000005
shashlik,banh_mi,Full Main,37.157851859153816,-0.5785,613.3299999999999,587.05,51.352,32.015
katsu_curry,red_curry,Heavy Main,37.1525674279798,1.9051,1084.9,850.05,54.53,45.84999999999999
jokbal,sisig,Full Main,37.14517602312382,3.778500000000001,624.4000000000001,570.0,69.455,60.02
pastelitos,mafe,Heavy Main,37.139958358109375,-1.2150999999999996,782.2,802.3000000000001,29.38,53.45
biltong,manti_turkish,Full Main,37.130685601612235,2.0015,510.02,592.95,52.375,32.305
sweet_and_sour,fondue,Heavy Main,37.1105076864051,-1.4981999999999998,982.3,858.0,48.7,44.75
duck_confit,paella,Heavy Main,37.10096388894462,0.9517000000000007,849.95,708.15,48.32,47.42
katsu_curry,green_curry,Heavy Main,37.08902735318081,-0.5413000000000006,1084.9,854.75,54.53,46.04999999999999
clam_chowder,char_siu_bao,Full Main,37.08846476772448,0.5710999999999995,595.75,524.6,28.985000000000003,24.91
jokbal,samgyeopsal,Full Main,37.07649030242365,-0.11149999999999949,624.4000000000001,568.5,69.455,56.93000000000001
anticucho,gyro,Full Main,37.066301394735405,0.38759999999999994,534.6,637.1,53.454,47.26
enchilada,tom_kha,Full Main,37.05781714350681,0.25980000000000025,657.6,548.9,47.68,29.835000000000004
croquetas,hu_tieu,Heavy Main,37.04771513750672,-2.1508000000000003,730.6,743.7500000000001,23.68,31.87
chow_fun,lagman,Heavy Main,37.035054670694635,0.5110000000000001,900.95,958.75,27.855,41.05
pupusa,char_siu_bao,Full Main,37.031656573716425,0.9914999999999994,463.50000000000006,524.6,31.21,24.91
plov,tonkotsu_ramen,Heavy Main,37.02747541828912,4.8975,790.1000000000001,769.9000000000001,32.534,44.855
poutine,rice_and_peas,Full Main,37.02115378810898,5.164899999999999,503.35,595.0500000000001,19.135,19.94
croquetas,laksa,Heavy Main,37.011564589131225,1.2035,730.6,872.5500000000001,23.68,23.58
paneer_tikka,chana_masala,Heavy Main,37.00968484855042,-1.8984999999999994,773.09,941.89,43.622,44.892
kebab,borek,Heavy Main,37.00733743266794,-2.5216000000000003,712.8499999999999,728.5,52.034,28.12
falafel,laksa,Heavy Main,37.00714339597896,1.1786000000000003,1011.7,872.5500000000001,34.95899999999999,23.58
duck_confit,fesenjan,Heavy Main,37.00287869088016,-0.3368000000000002,849.95,1036.5,48.32,60.290000000000006
iskender_kebab,doro_wot,Heavy Main,37.00027169773347,0.13180000000000014,772.7,703.7,47.05,57.40000000000002
ghormeh_sabzi,halloumi,Full Main,36.998684388624355,0.7755000000000001,596.4,692.9,36.62,37.5
pastelitos,hu_tieu,Heavy Main,36.996950168437145,-4.1258,782.2,743.7500000000001,29.38,31.87
stroganoff,korean_fried_chicken,Heavy Main,36.99586100477475,-0.8550000000000004,1126.25,1102.2,63.17499999999999,65.83999999999999
koobideh,gyro,Full Main,36.99439929614435,-1.9030000000000005,523.53,637.1,52.752,47.26
lumpia,waffle,Full Main,36.99240008351437,0.7050000000000001,574.1999999999999,625.15,21.08,17.78
pita,spaetzle,Full Main,36.978627490637514,-2.3607,548.61,575.65,14.0,18.685
kunefe,chana_masala,Heavy Main,36.97715458329563,-1.6152000000000006,872.0000000000001,941.89,26.27,44.892
pastelitos,laksa,Heavy Main,36.96077046811786,-0.7714999999999996,782.2,872.5500000000001,29.38,23.58
naan,injera,Full Main,36.94481071343931,3.2762000000000002,472.75,546.0,13.09,15.0
raclette,budae_jjigae,Full Main,36.93220811360799,3.0125,568.5999999999999,452.55,32.22,23.87
anticucho,gyudon,Full Main,36.930439015083074,-0.9474999999999998,534.6,557.3000000000001,53.454,32.725
pizza_margherita,tonkotsu_ramen,Heavy Main,36.928681223303364,6.001799999999999,856.09,769.9000000000001,32.796,44.855
gambas_al_ajillo,eggs_benedict,Full Main,36.91482512996064,-0.9878999999999998,588.0500000000001,663.25,49.760000000000005,33.035000000000004
rendang,chili,Heavy Main,36.9139239711125,-5.863199999999999,820.56,732.6,57.497,59.77
croquetas,ravioli,Heavy Main,36.90865914078237,1.7955999999999994,730.6,719.5,23.68,31.24
chicken_sandwich,dim_sum_items,Full Main,36.906557002829,1.6504999999999996,569.9,438.6,43.75000000000001,36.2
mofongo,mujaddara,Full Main,36.90560032869909,-3.9569,514.9,682.8,19.22,28.76
nasi_padang,pierogi,Full Main,36.9055735834282,-0.7756999999999996,624.1500000000001,662.05,38.000000000000014,19.455
ghormeh_sabzi,spanakopita,Full Main,36.905269739628444,-2.9767,596.4,652.5999999999999,36.62,28.53
cornbread,gnocchi,Full Main,36.9017054431186,4.993600000000001,495.35,601.2499999999999,12.5,21.075
samgyeopsal,ful_medames,Full Main,36.88526513617128,-0.1947000000000001,568.5,671.1,56.93000000000001,33.484
iskender_kebab,fondue,Heavy Main,36.87995885094356,-5.0527999999999995,772.7,858.0,47.05,44.75
fish_and_chips,pasta_carbonara,Heavy Main,36.877900077980584,0.9651999999999998,1036.9,978.22,47.580000000000005,56.308
manti_turkish,lobster_roll,Full Main,36.877551972284586,2.5080999999999998,592.95,556.75,32.305,42.03999999999999
ghormeh_sabzi,sisig,Full Main,36.8744454411657,0.7289000000000003,596.4,570.0,36.62,60.02
katsu,kung_pao_chicken,Heavy Main,36.87150198510223,-2.9981,996.9,751.6500000000002,58.27,58.24500000000001
bouillabaisse,caprese,Full Main,36.865235991992904,1.1932999999999998,420.0,455.35,41.46,23.640000000000004
schnitzel,butter_chicken,Heavy Main,36.86212555248582,1.9856000000000007,1032.8,807.2900000000001,63.080000000000005,52.602
koobideh,gyudon,Full Main,36.85838169297214,-3.2381,523.53,557.3000000000001,52.752,32.725
pastelitos,ravioli,Heavy Main,36.85778203641242,-0.17940000000000023,782.2,719.5,29.38,31.24
general_tso,lagman,Heavy Main,36.8549414814705,-0.46950000000000003,946.6,958.75,56.38500000000001,41.05
coxinha,pasta_carbonara,Heavy Main,36.85035349252634,-0.399,883.4,978.22,34.31,56.308
dan_dan_noodles,couscous,Heavy Main,36.84087795162436,-3.4444,918.75,787.6,42.065,24.05
jerk_chicken,eggs_benedict,Full Main,36.83996693509738,2.2731000000000003,617.1,663.25,63.1,33.035000000000004
borek,wonton_noodle,Heavy Main,36.8387325781541,3.791500000000001,728.5,704.6000000000001,28.12,40.14
raclette,fish_tacos,Full Main,36.82960286906613,1.1418999999999997,568.5999999999999,442.2000000000001,32.22,30.31
eggplant_parm,risotto,Full Main,36.828724760096215,2.5412999999999997,607.5,502.4,23.82,15.500000000000002
gyudon,banh_mi,Full Main,36.82599519958533,1.6228999999999996,557.3000000000001,587.05,32.725,32.015
sisig,ful_medames,Full Main,36.816295393252005,-4.084700000000001,570.0,671.1,60.02,33.484
ghormeh_sabzi,samgyeopsal,Full Main,36.80546387483332,-3.1611000000000002,596.4,568.5,36.62,56.93000000000001
manty,spaetzle,Full Main,36.802261311824445,-2.4100999999999995,672.9000000000001,575.65,33.83,18.685
focaccia,pierogi,Full Main,36.79491308253714,3.9060000000000006,613.6,662.05,12.0,19.455
arroz_con_pollo,dumplings,Full Main,36.786134096120776,0.7362000000000002,674.5500000000001,599.2,42.56,36.57
spanakopita,ful_medames,Full Main,36.78542762726357,-0.3791000000000002,652.5999999999999,671.1,28.53,33.484
satay,dim_sum,Full Main,36.78450121378639,-3.1715,544.34,415.9,45.294,33.730000000000004
carnitas,burrito,Heavy Main,36.78154617275837,-4.9613,711.85,847.6999999999999,68.85999999999999,53.81000000000001
bulgogi,taco,Full Main,36.73431255393746,-2.1378999999999992,685.5000000000001,528.6,55.0,36.815000000000005
souffle,grilled_cheese,Full Main,36.72940397249809,1.7594000000000003,637.5999999999999,561.3499999999999,31.76,22.335
massaman_curry,peking_duck,Heavy Main,36.72129121313791,0.8122000000000007,1186.2,1248.3,54.85,62.56499999999999
saganaki,penne_arrabbiata,Full Main,36.70363993785241,-0.648600000000001,637.3000000000001,636.49,26.61,18.236
okonomiyaki,edamame,Full Main,36.70121807164555,3.6930000000000005,640.1999999999999,669.0,32.66,54.75
bun_bo_hue,borek,Heavy Main,36.695436099111504,-2.4118000000000004,962.9,728.5,47.42,28.12
halloumi,ful_medames,Full Main,36.69169677367233,-4.1313,692.9,671.1,37.5,33.484
gyro,banh_mi,Full Main,36.68961404267626,0.28779999999999983,637.1,587.05,47.26,32.015
croquetas,chow_mein,Heavy Main,36.68200601534831,-3.9488000000000003,730.6,856.5500000000001,23.68,41.04500000000001
falafel,chow_mein,Heavy Main,36.6775616902973,-3.9737,1011.7,856.5500000000001,34.95899999999999,41.04500000000001
croquetas,ramen,Heavy Main,36.67192448782654,-2.9365,730.6,784.5500000000001,23.68,45.43
naan,caldo_verde,Full Main,36.669837580941916,1.6694000000000004,472.75,409.55,13.09,13.240000000000002
falafel,ramen,Heavy Main,36.66747945514754,-2.9614,1011.7,784.5500000000001,34.95899999999999,45.43
crepe,tiramisu,Full Main,36.66666633753021,-0.4001000000000001,497.15,625.85,15.735,10.765
general_tso,tikka_masala,Heavy Main,36.66452900315687,0.09779999999999944,946.6,723.7900000000001,56.38500000000001,57.232000000000006
orange_chicken,lagman,Heavy Main,36.662061701603385,2.9042000000000003,942.65,958.75,55.20000000000001,41.05
mofongo,banh_xeo,Full Main,36.65714949521852,-2.7658999999999994,514.9,521.94,19.22,27.588
japchae,elote,Light Main,36.65513029760621,1.2533999999999992,379.2000000000001,385.55,19.885,11.02
currywurst,penne_arrabbiata,Full Main,36.641682180732246,-0.5225,562.9,636.49,29.32,18.236
nachos,wonton_noodle,Heavy Main,36.640209907849055,0.33150000000000013,709.6999999999999,704.6000000000001,33.135000000000005,40.14
pastelitos,chow_mein,Heavy Main,36.630946137010305,-5.9238,782.2,856.5500000000001,29.38,41.04500000000001
pastelitos,ramen,Heavy Main,36.62085647970526,-4.9115,782.2,784.5500000000001,29.38,45.43
stroganoff,pernil,Heavy Main,36.61543987631033,0.23930000000000007,1126.25,890.75,63.17499999999999,83.07999999999998
raclette,dal,Full Main,36.614832536502924,2.7725,568.5999999999999,486.74,32.22,27.102
pasta_bolognese,butter_chicken,Heavy Main,36.61446899939058,2.2353000000000005,829.4000000000001,807.2900000000001,43.255,52.602
tapas,char_siu_bao,Full Main,36.600349766649565,1.4851999999999999,486.8999999999999,524.6,19.76,24.91
anticucho,shashlik,Full Main,36.59738143433335,1.2538999999999998,534.6,613.3299999999999,53.454,51.352
okonomiyaki,char_siu_bao,Full Main,36.594901248469725,4.2641,640.1999999999999,524.6,32.66,24.91
al_pastor,eggs_benedict,Full Main,36.59277268309452,-2.0466999999999995,657.6,663.25,59.57,33.035000000000004
chili,coxinha,Heavy Main,36.58912829091277,1.5591,732.6,883.4,59.77,34.31
kibbeh,bun_cha,Heavy Main,36.570787219161716,-2.1794000000000002,755.8500000000001,896.3000000000001,38.835,39.245
kebab,souvlaki,Heavy Main,36.568920755252876,1.3754,712.8499999999999,705.0999999999999,52.034,55.07
banh_xeo,edamame,Full Main,36.56030056074197,2.7725,521.94,669.0,27.588,54.75
malai_kofta,char_kway_teow,Heavy Main,36.55938928212107,-1.0128000000000004,874.1000000000001,1044.95,30.86,28.885
cornbread,polenta,Full Main,36.55720129606032,-1.1601,495.35,423.8,12.5,14.13
brownie,char_kway_teow,Heavy Main,36.555475385084705,3.2208,1135.4,1044.95,15.31,28.885
stroganoff,fried_chicken,Heavy Main,36.55319128178227,-1.5113000000000003,1126.25,1048.02,63.17499999999999,67.738
malai_kofta,doro_wot,Heavy Main,36.55087264809229,-0.126100000000001,874.1000000000001,703.7,30.86,57.40000000000002
kitfo,tempura,Heavy Main,36.54731107576985,1.2931,743.3000000000001,749.3,53.470000000000006,36.7
lumpia,risotto,Full Main,36.52977605957287,4.6304,574.1999999999999,502.4,21.08,15.500000000000002
koobideh,shashlik,Full Main,36.52494359209507,-1.0367000000000006,523.53,613.3299999999999,52.752,51.352
spanakopita,pancake,Full Main,36.521401354188946,0.46669999999999945,652.5999999999999,569.95,28.53,17.735000000000003
mofongo,okonomiyaki,Full Main,36.516133877623,-3.6864,514.9,640.1999999999999,19.22,32.66
tandoori_chicken,bouillabaisse,Full Main,36.5151759615155,-0.8262,519.3899999999999,420.0,68.57200000000002,41.46
nicoise_salad,causa,Full Main,36.513907777709846,0.0,421.4,440.0,27.16,19.21
poutine,tom_kha,Full Main,36.513548919984174,3.2095,503.35,548.9,19.135,29.835000000000004
mofongo,tapas,Full Main,36.510678121993095,-0.9074999999999998,514.9,486.8999999999999,19.22,19.76
spring_rolls,rice_and_peas,Full Main,36.502702344885556,0.38980000000000015,613.9,595.0500000000001,22.545,19.94
taco,bacalhau,Full Main,36.47896702571517,0.14360000000000017,528.6,457.3,36.815000000000005,41.510000000000005
buffalo_wings,butter_chicken,Heavy Main,36.477514049753474,5.963900000000001,877.2,807.2900000000001,62.02,52.602
orange_chicken,tikka_masala,Heavy Main,36.47106759872938,3.4715,942.65,723.7900000000001,55.20000000000001,57.232000000000006
com_tam,tom_kha,Full Main,36.45679872132311,-3.1889000000000003,617.7,548.9,44.03,29.835000000000004
banh_xeo,char_siu_bao,Full Main,36.45374705209397,3.3435999999999995,521.94,524.6,27.588,24.91
mapo_tofu,xiao_long_bao,Full Main,36.45069666250569,0.8947000000000003,453.19999999999993,447.82,32.055,28.46
general_tso,vindaloo,Heavy Main,36.44439308373181,1.1770999999999994,946.6,718.89,56.38500000000001,58.352
tiropita,chana_masala,Heavy Main,36.441904480184796,-0.5785,727.1,941.89,29.96,44.892
malai_kofta,fondue,Heavy Main,36.4297015677756,-5.310700000000001,874.1000000000001,858.0,30.86,44.75
cornbread,budae_jjigae,Full Main,36.39772604283559,4.271100000000001,495.35,452.55,12.5,23.87
donburi,gnocchi,Full Main,36.38172504920672,7.9110000000000005,568.8000000000001,601.2499999999999,41.505,21.075
sweet_and_sour,lagman,Heavy Main,36.36335140540786,1.6397000000000004,982.3,958.75,48.7,41.05
anticucho,pulled_pork,Full Main,36.36248142428998,2.3161999999999994,534.6,548.1,53.454,55.45
osso_buco,lasagna,Heavy Main,36.3601520506233,-2.1543,828.7,1042.0500000000002,67.1,63.81
dumplings,cobb_salad,Full Main,36.32049521011286,-5.1988,599.2,524.8,36.57,43.43
mujaddara,edamame,Full Main,36.310490018387135,3.9635000000000007,682.8,669.0,28.76,54.75
croquetas,mee_goreng,Heavy Main,36.307889179704375,-1.2860000000000005,730.6,875.5500000000001,23.68,41.155
doner_kebab,satay_indonesian,Full Main,36.30752563939606,-1.2657999999999996,627.4499999999999,632.3000000000001,46.05,60.275000000000006
falafel,mee_goreng,Heavy Main,36.30341859518557,-1.3109000000000002,1011.7,875.5500000000001,34.95899999999999,41.155
duck_confit,red_curry,Heavy Main,36.30146345850962,-0.1387999999999998,849.95,850.05,48.32,45.84999999999999
pide,burrito,Heavy Main,36.29404454047613,-2.4920000000000004,717.1,847.6999999999999,41.0,53.81000000000001
koobideh,pulled_pork,Full Main,36.289775207491566,0.025599999999998957,523.53,548.1,52.752,55.45
macarons,hu_tieu,Heavy Main,36.27512638897549,-4.4626,780.1999999999999,743.7500000000001,17.939999999999998,31.87
french_fries,mango_sticky_rice,Full Main,36.26822031453725,4.1391,419.2,528.4,4.0,6.77
anticucho,bibimbap,Full Main,36.26419948760124,-0.6848000000000001,534.6,676.3,53.454,36.14
pastelitos,mee_goreng,Heavy Main,36.25652761208485,-3.261,782.2,875.5500000000001,29.38,41.155
orange_chicken,vindaloo,Heavy Main,36.25025926298741,4.5508,942.65,718.89,55.20000000000001,58.352
saganaki,pierogi,Full Main,36.239169541156386,-0.5399000000000003,637.3000000000001,662.05,26.61,19.455
macarons,laksa,Heavy Main,36.238532179071434,-1.1082999999999998,780.1999999999999,872.5500000000001,17.939999999999998,23.58
duck_confit,green_curry,Heavy Main,36.23706289971521,-2.5852000000000004,849.95,854.75,48.32,46.04999999999999
salt_pepper_squid,rice_and_peas,Full Main,36.23056659893435,1.4821999999999997,668.4300000000001,595.0500000000001,35.512,19.94
coq_au_vin,burrito,Heavy Main,36.22506421356399,-5.8765,722.8000000000001,847.6999999999999,73.165,53.81000000000001
mujaddara,char_siu_bao,Full Main,36.20351692720612,4.5346,682.8,524.6,28.76,24.91
coxinha,palak_paneer,Heavy Main,36.196998999288304,3.0883000000000003,883.4,726.0400000000001,34.31,32.862
beef_tartare,shawarma,Full Main,36.194477714478744,3.4973,593.3,551.8,51.155,57.934000000000005
koobideh,bibimbap,Full Main,36.1913809831468,-2.9754000000000005,523.53,676.3,52.752,36.14
croquetas,lo_mein,Heavy Main,36.17692305916396,-2.5972000000000004,730.6,847.2500000000001,23.68,40.11500000000001
